"DATE","QTY_B1_1","QTY_B1_2","QTY_B1_3","QTY_B1_4","QTY_B1_5","QTY_B1_6","QTY_B1_7","QTY_B1_8","QTY_B1_9","QTY_B1_10","QTY_B1_11","QTY_B1_12","QTY_B1_13","QTY_B1_14","QTY_B1_15","QTY_B1_16","QTY_B1_17","QTY_B1_18","QTY_B1_19","QTY_B1_20","QTY_B1_21","QTY_B1_22","QTY_B1_23","QTY_B1_24","QTY_B1_25","QTY_B1_26","QTY_B1_27","QTY_B1_28","QTY_B1_29","QTY_B1_30","QTY_B1_31","QTY_B1_32","QTY_B1_33","QTY_B1_34","QTY_B1_35","QTY_B1_36","QTY_B1_37","QTY_B1_38","QTY_B1_39","QTY_B1_40","QTY_B1_41","QTY_B1_42","QTY_B2_1","QTY_B2_2","QTY_B2_3","QTY_B2_4","QTY_B2_5","QTY_B2_6","QTY_B2_7","QTY_B2_8","QTY_B2_9","QTY_B2_10","QTY_B2_11","QTY_B2_12","QTY_B2_13","QTY_B2_14","QTY_B2_15","QTY_B2_16","QTY_B2_17","QTY_B2_18","QTY_B2_19","QTY_B2_20","QTY_B2_21","QTY_B2_22","QTY_B2_23","QTY_B2_24","QTY_B2_25","QTY_B2_26","QTY_B2_27","QTY_B2_28","QTY_B2_29","QTY_B2_30","QTY_B2_31","QTY_B2_32","QTY_B2_33","QTY_B2_34","QTY_B2_35","QTY_B2_36","QTY_B2_37","QTY_B2_38","QTY_B2_39","QTY_B2_40","QTY_B2_41","QTY_B2_42","QTY_B2_43","QTY_B2_44","QTY_B2_45","QTY_B3_1","QTY_B3_2","QTY_B3_3","QTY_B3_4","QTY_B3_5","QTY_B3_6","QTY_B3_7","QTY_B3_8","QTY_B3_9","QTY_B3_10","QTY_B3_11","QTY_B3_12","QTY_B3_13","QTY_B3_14","QTY_B3_15","QTY_B3_16","QTY_B3_17","QTY_B3_18","QTY_B3_19","QTY_B3_20","QTY_B3_21","QTY_B4_1","QTY_B4_2","QTY_B4_3","QTY_B4_4","QTY_B4_5","QTY_B4_6","QTY_B4_7","QTY_B4_8","QTY_B4_9","QTY_B4_10","PROMO_B1_1","PROMO_B1_2","PROMO_B1_3","PROMO_B1_4","PROMO_B1_5","PROMO_B1_6","PROMO_B1_7","PROMO_B1_8","PROMO_B1_9","PROMO_B1_10","PROMO_B1_11","PROMO_B1_12","PROMO_B1_13","PROMO_B1_14","PROMO_B1_15","PROMO_B1_16","PROMO_B1_17","PROMO_B1_18","PROMO_B1_19","PROMO_B1_20","PROMO_B1_21","PROMO_B1_22","PROMO_B1_23","PROMO_B1_24","PROMO_B1_25","PROMO_B1_26","PROMO_B1_27","PROMO_B1_28","PROMO_B1_29","PROMO_B1_30","PROMO_B1_31","PROMO_B1_32","PROMO_B1_33","PROMO_B1_34","PROMO_B1_35","PROMO_B1_36","PROMO_B1_37","PROMO_B1_38","PROMO_B1_39","PROMO_B1_40","PROMO_B1_41","PROMO_B1_42","PROMO_B2_1","PROMO_B2_2","PROMO_B2_3","PROMO_B2_4","PROMO_B2_5","PROMO_B2_6","PROMO_B2_7","PROMO_B2_8","PROMO_B2_9","PROMO_B2_10","PROMO_B2_11","PROMO_B2_12","PROMO_B2_13","PROMO_B2_14","PROMO_B2_15","PROMO_B2_16","PROMO_B2_17","PROMO_B2_18","PROMO_B2_19","PROMO_B2_20","PROMO_B2_21","PROMO_B2_22","PROMO_B2_23","PROMO_B2_24","PROMO_B2_25","PROMO_B2_26","PROMO_B2_27","PROMO_B2_28","PROMO_B2_29","PROMO_B2_30","PROMO_B2_31","PROMO_B2_32","PROMO_B2_33","PROMO_B2_34","PROMO_B2_35","PROMO_B2_36","PROMO_B2_37","PROMO_B2_38","PROMO_B2_39","PROMO_B2_40","PROMO_B2_41","PROMO_B2_42","PROMO_B2_43","PROMO_B2_44","PROMO_B2_45","PROMO_B3_1","PROMO_B3_2","PROMO_B3_3","PROMO_B3_4","PROMO_B3_5","PROMO_B3_6","PROMO_B3_7","PROMO_B3_8","PROMO_B3_9","PROMO_B3_10","PROMO_B3_11","PROMO_B3_12","PROMO_B3_13","PROMO_B3_14","PROMO_B3_15","PROMO_B3_16","PROMO_B3_17","PROMO_B3_18","PROMO_B3_19","PROMO_B3_20","PROMO_B3_21","PROMO_B4_1","PROMO_B4_2","PROMO_B4_3","PROMO_B4_4","PROMO_B4_5","PROMO_B4_6","PROMO_B4_7","PROMO_B4_8","PROMO_B4_9","PROMO_B4_10"
2014-08-21,2,1,0,3,0,2,0,1,6,1,1,15,3,4,1,2,2,1,3,2,0,0,3,4,0,1,1,1,1,2,2,2,0,2,1,2,5,5,2,0,0,1,0,2,1,8,2,3,5,1,1,1,10,5,3,2,10,0,1,2,3,0,0,0,2,2,1,0,6,4,3,9,2,0,1,0,1,8,7,0,3,3,0,3,2,3,0,0,0,2,0,0,0,1,0,0,2,0,0,1,1,0,3,0,0,0,0,0,38,33,7,1,38,25,9,11,26,54,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-08-22,4,1,0,0,2,1,0,3,7,0,0,16,1,5,0,0,0,1,2,7,1,1,5,2,1,0,0,2,3,0,3,6,1,0,0,1,10,3,6,0,0,1,1,1,1,0,7,9,7,0,7,3,3,0,4,1,6,0,6,5,3,0,4,3,4,3,0,8,10,9,3,2,4,3,9,2,4,3,7,8,3,3,0,1,2,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,2,1,67,19,8,7,39,5,4,11,20,47,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-08-23,2,2,1,1,2,2,6,0,5,1,3,23,8,7,1,1,5,4,3,8,2,2,1,3,5,0,3,2,2,2,4,1,2,0,2,10,8,1,5,1,0,3,1,2,5,25,9,1,13,3,1,4,3,1,10,3,16,2,1,6,1,1,4,1,7,1,4,3,6,9,5,13,5,4,4,9,2,14,2,5,6,2,3,1,5,8,2,2,0,0,1,3,0,0,0,2,0,2,3,0,0,0,1,0,0,1,0,0,21,19,7,6,32,25,9,15,26,26,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-08-24,6,1,0,2,0,2,2,2,6,2,1,9,0,4,0,0,0,5,2,3,2,1,1,2,6,0,0,1,3,0,5,11,1,0,0,3,0,5,1,0,0,2,1,0,0,4,1,0,2,1,7,8,3,0,0,0,11,1,4,2,1,0,1,1,3,1,2,5,2,3,1,3,14,7,3,1,4,2,11,5,19,2,1,1,0,8,0,0,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,19,13,19,9,38,12,6,21,25,30,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-08-25,3,1,6,1,3,0,3,3,4,0,0,13,4,6,1,3,0,3,2,6,2,1,3,1,1,0,1,3,2,0,3,12,0,3,2,1,3,6,0,2,1,4,0,1,2,7,0,1,3,2,6,4,3,0,1,0,21,0,3,4,2,0,4,0,3,4,0,6,1,5,5,5,3,0,2,1,9,5,5,0,4,3,1,4,2,3,0,0,0,0,4,1,0,0,1,2,3,0,0,0,2,0,3,3,0,0,1,0,16,15,20,11,48,26,5,16,25,21,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-08-26,5,0,0,3,0,1,0,0,2,0,1,13,5,0,1,0,1,3,4,8,0,4,3,5,0,0,2,0,3,3,12,13,0,2,1,2,8,10,2,2,1,3,0,2,0,8,2,3,1,0,3,9,2,0,1,1,4,1,2,2,2,0,1,0,3,1,0,5,7,2,1,1,1,2,0,5,4,4,2,2,2,0,2,0,1,7,2,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,1,0,50,11,5,8,26,23,17,7,26,16,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-08-27,1,0,0,0,1,0,1,2,8,3,0,15,4,7,1,0,1,2,9,8,0,0,1,7,3,2,0,4,4,2,5,9,0,1,1,2,11,7,7,1,0,9,0,4,3,10,2,4,2,5,6,4,2,6,4,0,13,1,3,1,0,0,2,3,9,1,1,0,10,7,3,8,5,1,3,1,10,9,13,3,7,5,2,0,8,6,1,2,0,0,1,3,0,0,0,2,0,1,2,1,2,0,1,3,0,0,0,0,39,18,12,6,39,27,37,19,18,11,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-08-28,2,0,1,1,2,1,1,1,5,1,1,13,0,3,2,0,1,2,1,5,0,2,2,7,0,0,0,3,3,0,2,7,2,1,1,2,7,4,4,1,0,2,0,2,2,17,1,2,1,1,3,5,1,2,4,7,8,0,10,1,4,0,0,2,5,0,1,0,3,7,3,3,3,0,1,2,2,13,4,5,3,2,0,2,7,6,1,3,1,2,0,6,0,2,1,2,0,1,4,0,1,2,2,3,1,4,0,0,24,20,16,9,35,17,23,27,23,79,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-08-29,0,0,6,1,1,1,4,0,5,3,2,16,9,2,2,5,1,5,3,12,2,4,3,3,2,0,2,2,1,2,5,13,2,3,2,5,10,5,7,4,0,1,0,2,1,10,5,2,4,1,2,7,1,0,3,1,13,0,0,2,3,0,6,5,6,1,0,0,9,4,1,9,1,0,1,1,4,10,12,10,4,1,0,1,2,1,1,0,1,0,0,5,0,0,0,3,4,0,1,0,4,0,3,1,2,2,0,1,25,18,15,14,28,17,11,12,49,170,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-08-30,6,4,4,2,1,0,3,0,7,2,1,22,8,9,3,2,2,3,3,22,3,1,3,6,0,0,2,7,7,9,15,12,4,2,4,0,17,6,5,4,0,4,1,3,1,17,4,2,5,2,5,2,0,1,6,4,13,1,1,13,0,1,1,2,9,3,1,0,8,15,6,7,3,4,2,4,8,4,9,5,5,1,7,3,7,11,0,0,1,0,5,6,0,0,2,2,0,0,4,0,1,0,2,8,1,2,2,1,22,22,27,21,26,33,18,24,2,31,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-08-31,1,1,1,2,2,0,2,0,1,2,8,22,5,2,2,1,0,3,10,11,1,0,1,1,2,1,1,3,1,1,0,3,2,4,4,2,6,2,6,4,0,1,0,2,2,4,5,5,2,1,3,2,0,0,2,1,12,1,2,10,5,0,6,1,4,2,0,0,9,5,1,3,1,1,0,2,7,15,7,2,7,1,1,1,2,3,0,1,2,0,2,2,0,5,1,1,0,2,3,0,1,0,4,3,1,0,0,1,12,16,7,32,18,44,3,7,8,21,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-09-01,4,3,2,5,2,0,2,6,6,1,2,11,7,2,0,5,0,5,8,6,1,2,3,1,1,1,1,0,4,4,3,5,1,4,3,0,0,2,1,3,0,0,1,1,2,16,4,4,5,1,5,6,1,0,4,5,15,3,4,10,1,0,1,4,1,2,6,0,6,5,6,8,5,3,6,2,8,3,13,8,10,4,1,1,1,5,0,1,1,1,0,0,0,1,1,1,0,2,1,1,0,0,4,2,3,0,3,0,10,23,9,15,4,34,4,6,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-09-02,2,1,2,1,5,5,2,5,6,0,0,12,1,6,0,2,0,2,1,8,2,1,5,4,0,0,1,0,3,0,3,6,3,0,2,2,9,0,9,2,0,2,0,2,5,8,1,3,2,2,1,6,0,0,2,0,19,1,2,8,0,0,4,0,6,3,2,0,5,6,0,10,4,2,2,1,3,0,13,8,1,1,0,1,4,5,0,0,8,2,3,3,0,0,7,3,2,3,0,0,6,5,5,2,2,1,0,4,19,29,6,4,10,23,4,12,16,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-09-03,3,2,3,2,0,2,0,1,5,3,0,20,1,1,0,1,0,1,2,18,2,3,1,1,14,0,2,3,2,6,6,2,2,0,3,0,14,4,5,0,0,9,0,0,3,9,3,1,4,3,5,6,0,0,4,6,7,0,0,11,0,0,0,3,6,2,0,3,4,7,0,3,2,2,7,4,8,1,8,3,1,1,6,0,3,9,0,0,1,0,1,2,0,0,2,0,3,1,0,1,2,0,1,4,0,1,0,0,2,10,12,4,16,29,3,11,2,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2014-09-04,6,2,5,2,4,0,5,1,4,6,2,10,2,1,5,1,0,3,2,6,0,2,3,0,4,5,2,0,4,1,4,10,0,2,2,2,8,0,2,1,0,1,2,4,6,15,3,2,3,0,1,5,2,2,9,3,14,1,2,4,0,3,7,4,3,0,2,1,9,6,6,8,0,1,1,1,9,14,12,2,4,1,1,1,1,3,1,0,0,0,2,0,0,0,0,0,5,0,0,2,0,1,1,1,0,1,0,0,0,2,2,0,3,2,2,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-05,3,3,7,3,1,1,2,0,3,1,2,13,4,4,2,3,0,2,7,7,0,1,4,8,0,0,1,0,6,1,10,9,1,1,0,4,4,0,5,1,0,5,0,1,0,5,5,4,4,3,3,0,0,3,6,3,18,0,6,13,0,1,4,6,4,3,5,6,4,12,5,6,6,3,5,1,8,9,9,15,5,0,1,1,3,5,1,0,0,2,0,1,0,0,1,0,2,2,1,2,1,2,4,5,2,0,0,0,0,4,9,0,4,3,0,3,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-06,6,6,3,1,0,0,7,3,7,3,1,25,2,3,3,6,0,4,8,31,1,7,3,6,4,1,2,2,3,7,9,10,1,4,2,2,25,0,6,2,0,6,0,5,3,9,13,4,6,3,8,2,0,0,6,5,30,0,2,16,0,0,2,3,7,2,5,6,22,26,0,10,9,4,7,5,11,4,24,5,10,3,5,7,3,1,0,2,4,0,3,7,0,0,4,0,4,0,3,1,2,0,2,6,1,1,3,2,1,8,3,0,9,4,1,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-07,0,1,0,0,1,0,3,1,1,1,0,5,4,0,2,1,0,1,4,0,1,3,0,0,11,0,3,1,0,0,0,4,1,2,1,0,1,1,2,2,0,2,0,2,3,8,7,0,0,1,1,1,0,0,2,0,9,0,3,1,1,0,1,0,0,0,2,0,2,12,3,5,1,1,5,0,3,9,15,2,2,2,0,0,4,0,0,1,3,0,4,3,0,1,3,1,2,1,1,1,0,2,2,0,0,0,0,0,3,0,1,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-08,4,0,1,5,0,0,2,0,8,3,0,17,1,2,0,0,0,3,1,7,0,2,1,0,1,0,1,1,2,4,3,2,0,0,3,1,6,2,2,3,0,7,1,2,6,14,5,0,6,2,1,0,0,3,2,0,23,0,0,7,0,0,3,3,2,0,1,1,3,8,2,6,0,2,4,0,3,7,9,2,2,2,0,1,2,0,0,0,3,0,1,0,1,0,1,1,0,0,0,0,1,0,2,0,1,4,3,0,2,1,7,1,7,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-09,5,0,2,2,3,1,5,2,8,2,3,9,2,2,5,0,0,5,6,9,0,3,4,3,3,1,2,4,5,1,5,7,0,3,2,1,3,5,5,0,0,4,0,0,3,11,6,4,6,3,5,4,0,0,3,3,15,3,4,4,0,0,0,3,4,1,0,6,4,9,5,5,3,1,5,1,11,1,10,3,6,1,4,0,4,8,0,3,9,0,2,6,0,0,0,3,2,5,1,0,1,0,3,3,1,0,0,5,0,0,1,2,0,0,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-10,1,6,1,4,1,1,0,1,8,0,1,10,0,0,0,3,0,0,4,8,2,1,1,0,2,0,1,1,5,2,2,6,0,1,3,2,7,2,4,0,0,3,0,3,4,4,3,2,5,4,1,1,1,0,2,1,6,0,0,3,0,0,1,4,0,1,0,6,2,6,0,6,1,1,1,0,10,5,7,2,2,0,0,0,4,3,1,1,0,0,2,0,0,0,1,2,3,1,0,0,3,1,6,8,1,1,0,0,2,0,0,0,2,3,5,3,5,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-11,4,3,1,1,3,0,1,1,5,0,0,23,3,1,3,1,0,4,2,13,2,1,0,3,0,2,1,1,2,4,7,13,1,3,2,0,18,9,1,2,6,2,2,2,4,18,3,0,7,4,0,0,1,1,6,2,20,1,3,5,1,0,7,2,0,3,1,3,2,4,2,8,6,1,2,4,5,1,6,10,7,3,2,0,4,0,6,2,1,0,4,1,0,1,2,1,3,1,0,1,1,0,4,2,1,0,1,2,9,3,1,0,7,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-12,2,2,5,3,3,0,0,1,3,1,0,39,4,3,1,2,0,1,3,7,2,1,2,0,0,4,1,1,2,1,1,6,0,0,1,0,6,2,3,2,7,3,0,1,3,6,4,1,1,3,4,3,1,0,2,5,12,2,3,14,0,0,6,7,0,4,9,4,7,15,2,11,5,5,7,0,7,4,11,4,7,2,1,2,2,0,0,2,0,1,2,6,0,0,3,5,2,1,3,1,1,1,2,2,0,0,0,0,8,6,3,0,1,1,4,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-13,4,1,4,3,4,1,0,1,5,3,6,15,0,0,1,3,1,3,7,16,1,6,3,3,3,4,3,1,2,7,5,4,0,0,1,0,6,8,1,5,3,7,1,1,11,1,11,10,5,3,9,7,1,1,2,2,25,0,1,7,0,3,2,7,1,6,0,12,12,12,10,31,3,1,7,5,11,9,15,6,8,2,4,4,5,1,0,2,2,1,0,9,2,0,1,0,6,3,11,4,4,0,4,4,2,2,0,0,6,11,6,1,10,9,0,3,2,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
